sentence_id	index	token	lemma	meaning	form	here	parts	pos	case	number
d:l5-shopping:0	3	Oikeesti	oikeasti	wirklich, echt	Adverb · umgangssprachlich für oikeasti	echt				
d:l5-shopping:0	4	sun	sinä	du	Pronomen · Genitiv Singular · umgangssprachlich für sinun	(dir) → du (musst)				
d:l5-shopping:0	5	ei	ei	nicht (Verneinungsverb)	Verneinungsverb · ei = er/sie/es nicht	(es) … nicht		kieltosana		singular
d:l5-shopping:0	6	tarvii	tarvita	brauchen, müssen	Verb · Verneinungsform (nach ei) · umgangssprachlich für tarvitse	musst				
d:l5-shopping:1	0	Kyl	kyllä	schon, doch	Adverb · umgangssprachlich für kyllä	doch				
d:l5-shopping:1	1	tarvii	tarvita	brauchen, müssen	Verb · 3. Person Sg. (hän) · Präsens · umgangssprachlich für tarvitsee	(ich) muss				
d:l5-shopping:1	2	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-shopping:1	3	hukkasin	hukata	verlieren	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) habe verloren		teonsana		singular
d:l5-shopping:1	4	sun	sinä	du	Pronomen · Genitiv Singular · umgangssprachlich für sinun	deinen				
d:l5-shopping:1	5	sateenvarjon	sateenvarjo	Regenschirm	Nomen · Genitiv Singular	Schirm	sade+varjo	nimisana	omanto	singular
d:l5-shopping:1	6	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-shopping:1	7	ostan	ostaa	kaufen	Verb · 1. Person Sg. (minä) · Präsens	(ich) kaufe		teonsana		singular
d:l5-shopping:1	8	sulle	sinä	du	Pronomen · Allativ „auf … zu, an“ Singular · umgangssprachlich für sinulle	dir				
d:l5-shopping:1	9	uuden	uusi	neu	Adjektiv · Genitiv Singular	einen neuen		laatusana	omanto	singular
d:l5-shopping:1	10	ja	ja	und	Konjunktion			sidesana		
d:l5-shopping:1	11	sillä	se	es, das	Pronomen · Adessiv „auf, bei“ Singular	damit		asemosana	ulkoolento	singular
d:l5-shopping:1	12	selvä	selvä	klar	Adjektiv · Nominativ Singular	(sillä selvä) und damit basta		laatusana	nimento	singular
d:l5-shopping:2	0	No	no	na, nun	Adverb	na		seikkasana		
d:l5-shopping:2	1	okei	okei	okay	Ausruf	gut		huudahdussana		
d:l5-shopping:2	2	Tää	tämä	dieser	Pronomen · Nominativ Singular · umgangssprachlich für tämä	der (hier)				
d:l5-shopping:2	3	sininen	sininen	blau	Adjektiv · Nominativ Singular			laatusana	nimento	singular
d:l5-shopping:2	4	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
d:l5-shopping:2	5	kiva	kiva	schön, nett	Adjektiv · Nominativ Singular			laatusana	nimento	singular
d:l5-shopping:2	6	Paljonks	paljonko	wie viel	Fragewort · (paljon + Frageendung -ko) · umgangssprachlich für paljonko	wie viel …?				
d:l5-shopping:2	7	se	se	es, das	Pronomen · Nominativ Singular	der		asemosana	nimento	singular
d:l5-shopping:2	8	maksaa	maksaa	kosten	Verb · 3. Person Sg. (hän) · Präsens	kostet		teonsana		singular
d:l5-shopping:3	0	Kakskytviis	kaksikymmentäviisi	fünfundzwanzig	Zahlwort · Nominativ Singular · umgangssprachlich für kaksikymmentäviisi					
d:l5-shopping:3	1	euroo	euro	Euro	Nomen · Partitiv Singular · umgangssprachlich für euroa	Euro (nach Zahlwort: Partitiv Sg.)				
d:l5-shopping:3	2	Entä	entä	und (was ist mit …)	Adverb	und		seikkasana		
d:l5-shopping:3	3	toi	tuo	jener, das da	Pronomen · Nominativ Singular · umgangssprachlich für tuo	der da				
d:l5-shopping:3	4	musta	musta	schwarz	Adjektiv · Nominativ Singular			nimisana_laatusana	nimento	singular
d:l5-shopping:3	5	Se	se	es, das	Pronomen · Nominativ Singular	der		asemosana	nimento	singular
d:l5-shopping:3	6	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
d:l5-shopping:3	7	tukevampi	tukeva	stabil, robust	Adjektiv · Nominativ Singular · Komparativ	stabiler				
d:l5-shopping:4	0	Se	se	es, das	Pronomen · Nominativ Singular	der		asemosana	nimento	singular
d:l5-shopping:4	1	maksaa	maksaa	kosten	Verb · 3. Person Sg. (hän) · Präsens	kostet		teonsana		singular
d:l5-shopping:4	2	kuuskyt	kuusikymmentä	sechzig	Zahlwort · Nominativ Singular · umgangssprachlich für kuusikymmentä					
d:l5-shopping:4	3	Ei	ei	nicht (Verneinungsverb)	Verneinungsverb · ei = er/sie/es nicht	nein		kieltosana		singular
d:l5-shopping:4	4	se	se	es, das	Pronomen · Nominativ Singular	der		asemosana	nimento	singular
d:l5-shopping:4	5	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
d:l5-shopping:4	6	liian	liian	zu (sehr)	Adverb			seikkasana		
d:l5-shopping:4	7	kallis	kallis	teuer	Adjektiv · Nominativ Singular			laatusana	nimento	singular
d:l5-shopping:5	0	Ei	ei	nicht (Verneinungsverb)	Verneinungsverb · ei = er/sie/es nicht	(ei se haittaa) das macht nichts		kieltosana		singular
d:l5-shopping:5	1	se	se	es, das	Pronomen · Nominativ Singular	das		asemosana	nimento	singular
d:l5-shopping:5	2	haittaa	haitata	stören, schaden	Verb · Verneinungsform (nach ei)	stört → macht (nichts)		teonsana		singular
d:l5-shopping:5	3	Mul	minä	ich	Pronomen · Adessiv „auf, bei“ Singular · umgangssprachlich für minulla	bei mir → ich habe				
d:l5-shopping:5	4	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist → habe		teonsana		singular
d:l5-shopping:5	5	paljon	paljon	viel	Adverb					
d:l5-shopping:5	6	rahaa	raha	Geld	Nomen · Partitiv Singular	Geld (Partitiv)		nimisana	osanto	singular
d:l5-shopping:5	7	tässä	tämä	dieser	Pronomen · Inessiv „in“ Singular	(in) diesem		asemosana	sisaolento	singular
d:l5-shopping:5	8	kuussa	kuu	Monat; Mond	Nomen · Inessiv „in“ Singular	im Monat		nimisana	sisaolento	singular
d:l5-shopping:5	9	mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-shopping:5	10	sain	saada	bekommen	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) habe bekommen		teonsana		singular
d:l5-shopping:5	11	palkankorotuksen	palkankorotus	Gehaltserhöhung	Nomen · Genitiv Singular	eine Gehaltserhöhung	palkka+korottaa	nimisana	omanto	singular
d:l5-shopping:6	0	Onneks	onni	Glück	Nomen · Translativ „zu … (werden)“ Singular · umgangssprachlich für onneksi	(onneksi olkoon) Glückwunsch				
d:l5-shopping:6	1	olkoon	olla	sein	Verb · Imperativ · 3. Person Sg. (hän)	(onneksi olkoon) es sei → herzlichen Glückwunsch		teonsana		singular
d:l5-shopping:6	2	Mut	mutta	aber	Konjunktion · umgangssprachlich für mutta					
d:l5-shopping:6	3	mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-shopping:6	4	tykkään	tykätä	mögen	Verb · 1. Person Sg. (minä) · Präsens	(ich) mag		teonsana		singular
d:l5-shopping:6	5	enemmän	enemmän	mehr	Adverb	lieber		seikkasana		
d:l5-shopping:6	6	siitä	se	es, das	Pronomen · Elativ „aus“ Singular	(von) dem		asemosana	sisaeronto	singular
d:l5-shopping:6	7	sinisestä	sininen	blau	Adjektiv · Elativ „aus“ Singular	blauen		laatusana	sisaeronto	singular
d:l5-shopping:6	8	Otetaan	ottaa	nehmen	Verb · Passiv (Umgangssprache auch: wir-Form) · Präsens	nehmen wir		teonsana		
d:l5-shopping:6	9	se	se	es, das	Pronomen · Nominativ Singular	den		asemosana	nimento	singular
d:l5-shopping:7	0	Okei	okei	okay	Ausruf			huudahdussana		
d:l5-shopping:7	1	sininen	sininen	blau	Adjektiv · Nominativ Singular	der blaue		laatusana	nimento	singular
d:l5-shopping:7	2	Mennään	mennä	gehen	Verb · Passiv (Umgangssprache auch: wir-Form) · Präsens	gehen wir		teonsana		
d:l5-shopping:7	3	kassalle	kassa	Kasse	Nomen · Allativ „auf … zu, an“ Singular	zur Kasse		nimisana	ulkotulento	singular
d:l5-shopping:7	4	mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-shopping:7	5	maksan	maksaa	bezahlen	Verb · 1. Person Sg. (minä) · Präsens	(ich) zahle		teonsana		singular
d:l5-shopping:7	6	kortilla	kortti	Karte	Nomen · Adessiv „auf, bei“ Singular	mit Karte		nimisana	ulkoolento	singular
d:l5-slang:0	0	Moi	moi	hallo, hi	Ausruf			huudahdussana		
d:l5-slang:0	1	Häiritääksme	häiritä	stören	Verb · Passiv (Umgangssprache: wir-Form) · Präsens · + Frage -ko · umgangssprachlich für häiritäänkö me	stören wir?				
d:l5-slang:0	2	sua	sinä	du	Pronomen · Partitiv Singular · umgangssprachlich für sinua	dich				
d:l5-slang:0	3	Me	me	wir	Pronomen · Nominativ Plural			asemosana	nimento	plural
d:l5-slang:0	4	tuotiin	tuoda	bringen, mitbringen	Verb · Passiv (Umgangssprache auch: wir-Form) · Imperfekt (Vergangenheit)	(wir) haben mitgebracht		teonsana		
d:l5-slang:0	5	pullaa	pulla	Pulla (Hefegebäck)	Nomen · Partitiv Singular	Pulla (Partitiv) → Zimtschnecken		nimisana	osanto	singular
d:l5-slang:1	0	Ette	ei	nicht (Verneinungsverb)	Verneinungsverb · ette = ihr nicht	ihr (stört) nicht → nein		kieltosana		plural
d:l5-slang:1	1	tulkaa	tulla	kommen	Verb · Imperativ · 2. Person Pl. (te)	kommt		teonsana		plural
d:l5-slang:1	2	vaan	vain	nur; ruhig (Aufforderung)	Adverb · umgangssprachlich für vain	ruhig → (kommt) rein				
d:l5-slang:1	3	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-slang:1	4	heräsin	herätä	aufwachen	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) bin aufgewacht		teonsana		singular
d:l5-slang:1	5	just	juuri	genau, gerade	Adverb · umgangssprachlich für juuri	gerade (erst)				
d:l5-slang:1	6	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-slang:1	7	tarviin	tarvita	brauchen	Verb · 1. Person Sg. (minä) · Präsens · umgangssprachlich für tarvitsen	(ich) brauche				
d:l5-slang:1	8	kofeiinii	kofeiini	Koffein	Nomen · Partitiv Singular · umgangssprachlich für kofeiinia	Koffein (Partitiv)				
d:l5-slang:1	9	ennen	ennen	vor, bevor	Adverb	bevor (ennen ku)		seikkasana		
d:l5-slang:1	10	ku	kuin	als, wie	Konjunktion · umgangssprachlich für kuin	(ennen ku) bevor				
d:l5-slang:1	11	mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-slang:1	12	pystyn	pystyä	können, imstande sein	Verb · 1. Person Sg. (minä) · Präsens	(ich) kann		teonsana		singular
d:l5-slang:1	13	puhumaan	puhua	sprechen	Verb · 3. Infinitiv -maan/-mään „(um) zu“	reden		teonsana	sisatulento	singular
d:l5-slang:2	0	Heräsit	herätä	aufwachen	Verb · 2. Person Sg. (sinä) · Imperfekt (Vergangenheit)	(du) bist aufgewacht		teonsana		singular
d:l5-slang:2	1	just	juuri	genau, gerade	Adverb · umgangssprachlich für juuri	gerade (erst)				
d:l5-slang:2	2	Kello	kello	Uhr	Nomen · Nominativ Singular	(die) Uhr → es ist … Uhr		nimisana	nimento	singular
d:l5-slang:2	3	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
d:l5-slang:2	4	kaks	kaksi	zwei	Zahlwort · Nominativ Singular · umgangssprachlich für kaksi					
d:l5-slang:2	5	Eksä	ei	nicht (Verneinungsverb)	Verneinungsverb · et = du nicht · + Frage -ko · umgangssprachlich für etkö sinä	(du) … nicht?				
d:l5-slang:2	6	muista	muistaa	sich erinnern	Verb · Verneinungsform (nach ei)	erinnerst dich → weißt (du's nicht mehr)		teonsana		singular
d:l5-slang:2	7	Me	me	wir	Pronomen · Nominativ Plural			asemosana	nimento	plural
d:l5-slang:2	8	sovittiin	sopia	vereinbaren	Verb · Passiv (Umgangssprache auch: wir-Form) · Imperfekt (Vergangenheit)	(wir) haben ausgemacht		teonsana		
d:l5-slang:2	9	et	että	dass	Konjunktion · umgangssprachlich für että					
d:l5-slang:2	10	mennään	mennä	gehen	Verb · Passiv (Umgangssprache auch: wir-Form) · Präsens	(wir) gehen		teonsana		
d:l5-slang:2	11	tänään	tänään	heute	Adverb			seikkasana		
d:l5-slang:2	12	kirppikselle	kirpputori	Flohmarkt	Nomen · Allativ „auf … zu, an“ Singular · umgangssprachlich (kirppis) für kirpputorille	auf den Flohmarkt				
d:l5-slang:3	0	Ai	ai	ach, ah	Ausruf	ach		huudahdussana		
d:l5-slang:3	1	hitsi	hitsi	Mist (Ausruf)	Ausruf			nimisana	nimento	singular
d:l5-slang:3	2	totta	tosi	wahr	Adjektiv · Partitiv Singular	stimmt		nimisana_laatusana	osanto	singular
d:l5-slang:3	3	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-slang:3	4	olin	olla	sein	Verb · 1. Person Sg. (minä) · Imperfekt (Vergangenheit)	(ich) war		teonsana		singular
d:l5-slang:3	5	eilen	eilen	gestern	Adverb			seikkasana		
d:l5-slang:3	6	keikalla	keikka	Gig, Auftritt	Nomen · Adessiv „auf, bei“ Singular	auf einem Konzert		nimisana	ulkoolento	singular
d:l5-slang:3	7	tosi	tosi	wahr; echt, sehr	Adverb · umgangssprachlich für todella	sehr		nimisana_laatusana	nimento	singular
d:l5-slang:3	8	myöhään	myöhään	spät	Adverb					
d:l5-slang:4	0	No	no	na, nun	Adverb	na		seikkasana		
d:l5-slang:4	1	keitä	keittää	kochen	Verb · Imperativ · 2. Person Sg. (sinä) · auch Verneinungsform nach ei	koch		teonsana		singular
d:l5-slang:4	2	kahvit	kahvi	Kaffee	Nomen · Nominativ Plural	(den) Kaffee		nimisana	nimento	plural
d:l5-slang:4	3	me	me	wir	Pronomen · Nominativ Plural			asemosana	nimento	plural
d:l5-slang:4	4	ootetaan	odottaa	warten	Verb · Passiv (Umgangssprache: wir-Form) · Präsens · umgangssprachlich für odotetaan	(wir) warten				
d:l5-slang:4	5	Kirppis	kirpputori	Flohmarkt	Nomen · Nominativ Singular · umgangssprachlich (kirppis) für kirpputori	der Flohmarkt				
d:l5-slang:4	6	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist → hat		teonsana		singular
d:l5-slang:4	7	auki	auki	offen, auf	Adverb			seikkasana		
d:l5-slang:4	8	kuuteen	kuusi	sechs	Zahlwort · Illativ „in … hinein“ Singular	(bis) sechs (Uhr)		lukusana	sisatulento	singular
d:l5-slang:4	9	asti	asti	bis	Postposition			suhdesana		
d:l5-slang:5	0	Okei	okei	okay	Ausruf			huudahdussana		
d:l5-slang:5	1	okei	okei	okay	Ausruf			huudahdussana		
d:l5-slang:5	2	Mennään	mennä	gehen	Verb · Passiv (Umgangssprache auch: wir-Form) · Präsens	fahren wir		teonsana		
d:l5-slang:5	3	sit	sitten	dann	Adverb · umgangssprachlich für sitten					
d:l5-slang:5	4	ratikalla	ratikka	Straßenbahn (ugs.)	Nomen · Adessiv „auf, bei“ Singular	mit der Straßenbahn		nimisana	ulkoolento	singular
d:l5-slang:5	5	mun	minä	ich	Pronomen · Genitiv Singular · umgangssprachlich für minun	mein(es)				
d:l5-slang:5	6	pyörän	pyörä	Fahrrad; Rad	Nomen · Genitiv Singular	(des) Fahrrads		nimisana	omanto	singular
d:l5-slang:5	7	kumi	kumi	Gummi; Reifen	Nomen · Nominativ Singular	Reifen		nimisana	nimento	singular
d:l5-slang:5	8	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens	ist		teonsana		singular
d:l5-slang:5	9	puhki	puhki	kaputt, durchlöchert	Adverb	platt		seikkasana		
d:l5-slang:6	0	Sopii	sopia	passen	Verb · 3. Person Sg. (hän) · Präsens	passt		teonsana		singular
d:l5-slang:6	1	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-slang:6	2	ostan	ostaa	kaufen	Verb · 1. Person Sg. (minä) · Präsens	(ich) kaufe		teonsana		singular
d:l5-slang:6	3	sulle	sinä	du	Pronomen · Allativ „auf … zu, an“ Singular · umgangssprachlich für sinulle	dir				
d:l5-slang:6	4	sieltä	sieltä	von dort	Adverb	da (von dort)				
d:l5-slang:6	5	herätyskellon	herätyskello	Wecker	Nomen · Genitiv Singular	einen Wecker	herättää+kello	nimisana	omanto	singular
d:l5-slang:7	0	Tosi	tosi	wahr; echt, sehr	Adverb · umgangssprachlich für todella	sehr		nimisana_laatusana	nimento	singular
d:l5-slang:7	1	hauska	hauska	lustig, witzig	Adjektiv · Nominativ Singular	witzig		nimisana_laatusana	nimento	singular
d:l5-slang:7	2	Kupit	kuppi	Tasse	Nomen · Nominativ Plural	die Tassen		nimisana	nimento	plural
d:l5-slang:7	3	on	olla	sein	Verb · 3. Person Sg. (hän) · Präsens · umgangssprachlich statt ovat	sind		teonsana		singular
d:l5-slang:7	4	kaapissa	kaappi	Schrank	Nomen · Inessiv „in“ Singular	im Schrank		nimisana	sisaolento	singular
d:l5-slang:7	5	ottakaa	ottaa	nehmen	Verb · Imperativ · 2. Person Pl. (te)	nehmt		teonsana		plural
d:l5-slang:7	6	ite	itse	selbst	Pronomen · Nominativ Singular · umgangssprachlich für itse	selbst → bedient euch				
d:l5-time:0	0	Moi	moi	hallo, hi	Ausruf			huudahdussana		
d:l5-time:0	1	Ootsä	olla	sein	Verb · 2. Person Sg. (sinä) · Präsens · + Frage -ko · umgangssprachlich für oletko sinä	bist du …?				
d:l5-time:0	2	vapaa	vapaa	frei	Adjektiv · Nominativ Singular	frei → hast du Zeit		nimisana_laatusana	nimento	singular
d:l5-time:0	3	tänään	tänään	heute	Adverb			seikkasana		
d:l5-time:0	4	Mun	minä	ich	Pronomen · Genitiv Singular · umgangssprachlich für minun	meine				
d:l5-time:0	5	bändi	bändi	Band (Musik)	Nomen · Nominativ Singular			nimisana	nimento	singular
d:l5-time:0	6	soittaa	soittaa	spielen (Instrument); anrufen	Verb · 3. Person Sg. (hän) · Präsens	spielt		teonsana		singular
d:l5-time:0	7	tänä	tämä	dieser	Pronomen · Essiv „als“ Singular	(in) dieser		asemosana	olento	singular
d:l5-time:0	8	yönä	yö	Nacht	Nomen · Essiv „als“ Singular	Nacht → heute Nacht		nimisana	olento	singular
d:l5-time:0	9	Kalliossa	Kallio	Kallio (Stadtteil in Helsinki)	Name · Inessiv „in“ Singular	in Kallio		sukunimi	sisaolento	singular
d:l5-time:1	0	Tänä	tämä	dieser	Pronomen · Essiv „als“ Singular	(in) dieser		asemosana	olento	singular
d:l5-time:1	1	yönä	yö	Nacht	Nomen · Essiv „als“ Singular	Nacht → heute Nacht		nimisana	olento	singular
d:l5-time:1	2	Mihin	mihin	wohin	Fragewort · (Illativ von mikä)	(mihin aikaan) um wie viel Uhr				
d:l5-time:1	3	aikaan	aika	Zeit	Nomen · Illativ „in … hinein“ Singular	(um welche) Zeit		nimisana	sisatulento	singular
d:l5-time:2	0	Ovet	ovi	Tür	Nomen · Nominativ Plural	die Türen		nimisana	nimento	plural
d:l5-time:2	1	aukee	aueta	sich öffnen, aufgehen	Verb · 3. Person Sg. (hän) · Präsens · umgangssprachlich für aukeaa	gehen auf				
d:l5-time:2	2	kymmeneltä	kymmenen	zehn	Zahlwort · Ablativ „von … weg“ Singular	um zehn (Uhr)		lukusana	ulkoeronto	singular
d:l5-time:2	3	ja	ja	und	Konjunktion			sidesana		
d:l5-time:2	4	me	me	wir	Pronomen · Nominativ Plural			asemosana	nimento	plural
d:l5-time:2	5	soitetaan	soittaa	spielen (Instrument); anrufen	Verb · Passiv (Umgangssprache auch: wir-Form) · Präsens	(wir) spielen		teonsana		
d:l5-time:2	6	yhdestätoista	yksitoista	elf	Zahlwort · Elativ „aus“ Singular	von elf (Uhr)		lukusana	sisaeronto	singular
d:l5-time:2	7	puoli	puoli	halb; Hälfte	Nomen · Nominativ Singular	halb		nimisana	nimento	singular
d:l5-time:2	8	yhteen	yksi	eins, ein	Zahlwort · Illativ „in … hinein“ Singular	(bis halb) eins		lukusana	sisatulento	singular
d:l5-time:3	0	Mun	minä	ich	Pronomen · Genitiv Singular · umgangssprachlich für minun	(mir) → ich (muss)				
d:l5-time:3	1	pitää	pitää	müssen	Verb · 3. Person Sg. (hän) · Präsens	muss		teonsana		singular
d:l5-time:3	2	käydä	käydä	besuchen, vorbeigehen	Verb · Grundform (Infinitiv)			teonsana		
d:l5-time:3	3	ensin	ensin	zuerst	Adverb	vorher		seikkasana		
d:l5-time:3	4	mummolla	mummo	Oma	Nomen · Adessiv „auf, bei“ Singular	bei der Oma		nimisana	ulkoolento	singular
d:l5-time:3	5	mut	mutta	aber	Konjunktion · umgangssprachlich für mutta					
d:l5-time:3	6	ei	ei	nicht (Verneinungsverb)	Verneinungsverb · ei = er/sie/es nicht	(ei se mitään) das macht nichts		kieltosana		singular
d:l5-time:3	7	se	se	es, das	Pronomen · Nominativ Singular	das		asemosana	nimento	singular
d:l5-time:3	8	mitään	mikään	(nicht) irgendetwas	Pronomen · Partitiv Singular	nichts		asemosana	osanto	singular
d:l5-time:3	9	Mä	minä	ich	Pronomen · Nominativ Singular · umgangssprachlich für minä					
d:l5-time:3	10	palaan	palata	zurückkehren	Verb · 1. Person Sg. (minä) · Präsens	(ich) bin zurück		teonsana		singular
d:l5-time:3	11	seiskalta	seiska	Sieben (ugs.)	Nomen · Ablativ „von … weg“ Singular	um sieben (Uhr)		nimisana	ulkoeronto	singular
d:l5-time:3	12	eli	eli	also, das heißt	Konjunktion			sidesana		
d:l5-time:3	13	ehdin	ehtiä	(rechtzeitig) schaffen	Verb · 1. Person Sg. (minä) · Präsens	(ich) schaffe (es)		teonsana		singular
d:l5-time:3	14	hyvin	hyvin	gut	Adverb	gut → locker		seikkasana		
d:l5-time:4	0	Siistii	siisti	cool, super (ugs.); sauber	Adjektiv · Partitiv Singular · umgangssprachlich für siistiä	super				
d:l5-time:4	1	Liput	lippu	Karte, Ticket	Nomen · Nominativ Plural	die Karten		nimisana	nimento	plural
d:l5-time:4	2	maksaa	maksaa	kosten	Verb · 3. Person Sg. (hän) · Präsens			teonsana		singular
d:l5-time:4	3	kympin	kymppi	Zehner (ugs.)	Nomen · Genitiv Singular	einen Zehner → zehn Euro		nimisana	omanto	singular
